ID,Icon,Name,Url,UrlType,_,_Score
12821,/i/029000/029707.png,Pteranodon,/Item/12821,Item,item,0
12822,/i/029000/029720.png,Winged Gurnard,/Item/12822,Item,item,0
12823,/i/029000/029804.png,Spring Urchin,/Item/12823,Item,item,0
12824,/i/029000/029285.png,Cherry Trout,/Item/12824,Item,item,0
12825,/i/029000/029703.png,Stupendemys,/Item/12825,Item,item,0
12826,/i/029000/029851.png,Black Magefish,/Item/12826,Item,item,0
12827,/i/029000/029754.png,Barreleye,/Item/12827,Item,item,0
12828,/i/029000/029205.png,Thunderbolt Eel,/Item/12828,Item,item,0
12829,/i/029000/029414.png,Catkiller,/Item/12829,Item,item,0
12830,/i/029000/029243.png,Loosetongue,/Item/12830,Item,item,0
12831,/i/029000/029415.png,Thaliak Caiman,/Item/12831,Item,item,0
12832,/i/029000/029859.png,Lavalord,/Item/12832,Item,item,0
12833,/i/029000/029709.png,Tupuxuara,/Item/12833,Item,item,0
12834,/i/029000/029701.png,Vampiric Tapestry,/Item/12834,Item,item,0
12835,/i/029000/029712.png,Storm Chaser,/Item/12835,Item,item,0
12836,/i/029000/029238.png,Berserker Betta,/Item/12836,Item,item,0
12837,/i/029000/029310.png,Capelin,/Item/12837,Item,item,0
12842,/i/024000/024408.png,Ishgardian Tea,/Item/12842,Item,item,0
12843,/i/024000/024409.png,Frozen Spirits,/Item/12843,Item,item,0
12844,/i/024000/024410.png,Hot Chocolate,/Item/12844,Item,item,0
12845,/i/024000/024073.png,Fig Bavarois,/Item/12845,Item,item,0
12846,/i/024000/024077.png,Sohm Al Tart,/Item/12846,Item,item,0
12847,/i/024000/024076.png,Marron Glace,/Item/12847,Item,item,0
12848,/i/024000/024075.png,Creme Brulee,/Item/12848,Item,item,0
12849,/i/024000/024002.png,Kaiser Roll,/Item/12849,Item,item,0
12850,/i/024000/024074.png,Ishgardian Muffin,/Item/12850,Item,item,0
12851,/i/024000/024014.png,Liver-cheese Sandwich,/Item/12851,Item,item,0
12852,/i/024000/024013.png,Almond Cream Croissant,/Item/12852,Item,item,0
12853,/i/024000/024205.png,Sauteed Porcini,/Item/12853,Item,item,0
12854,/i/024000/024207.png,Morel Salad,/Item/12854,Item,item,0
12855,/i/024000/024301.png,Grilled Sweetfish,/Item/12855,Item,item,0
12856,/i/024000/024311.png,Baked Pipira Pira,/Item/12856,Item,item,0
12857,/i/024000/024318.png,Urchin Loaf,/Item/12857,Item,item,0
12858,/i/024000/024356.png,Cockatrice Meatballs,/Item/12858,Item,item,0
12859,/i/024000/024260.png,Royal Eggs,/Item/12859,Item,item,0
12860,/i/024000/024363.png,Deep-fried Okeanis,/Item/12860,Item,item,0
12861,/i/024000/024116.png,Baked Onion Soup,/Item/12861,Item,item,0
12862,/i/024000/024103.png,Beet Soup,/Item/12862,Item,item,0
12863,/i/024000/024101.png,Emerald Soup,/Item/12863,Item,item,0
12864,/i/024000/024114.png,Clam Chowder,/Item/12864,Item,item,0
12865,/i/024000/024117.png,Seafood Stew,/Item/12865,Item,item,0
12866,/i/024000/024206.png,Stuffed Cabbage Rolls,/Item/12866,Item,item,0
12867,/i/024000/024112.png,Dhalmel Gratin,/Item/12867,Item,item,0
12868,/i/024000/024159.png,Stuffed Chysahl,/Item/12868,Item,item,0
12869,/i/024000/024107.png,Dhalmel Fricassee,/Item/12869,Item,item,0
12870,/i/024000/024078.png,Snurbleberry Tart,/Item/12870,Item,item,0
12871,/i/025000/025251.png,Gastornis Egg,/Item/12871,Item,item,0
12872,/i/025000/025253.png,Okeanis Egg,/Item/12872,Item,item,0
12873,/i/025000/025159.png,Loaghtan Chump,/Item/12873,Item,item,0
12874,/i/025000/025152.png,Dhalmel Meat,/Item/12874,Item,item,0
12875,/i/025000/025160.png,Okeanis Tail,/Item/12875,Item,item,0
12876,/i/025000/025151.png,Cockatrice Thigh,/Item/12876,Item,item,0
12877,/i/025000/025208.png,Pearl Sprouts,/Item/12877,Item,item,0
12878,/i/025000/025203.png,Cyclops Onion,/Item/12878,Item,item,0
12879,/i/025000/025353.png,Emerald Beans,/Item/12879,Item,item,0
12880,/i/025000/025357.png,Highland Wheat,/Item/12880,Item,item,0
12881,/i/025000/025351.png,Highland Flour,/Item/12881,Item,item,0
12882,/i/025000/025020.png,Coerthan Tea Leaves,/Item/12882,Item,item,0
12883,/i/025000/025034.png,Mist Dill,/Item/12883,Item,item,0
12884,/i/025000/025035.png,Chives,/Item/12884,Item,item,0
12885,/i/025000/025223.png,Magma Beet,/Item/12885,Item,item,0
12886,/i/025000/025947.png,Heavenly Kukuru Powder,/Item/12886,Item,item,0
12887,/i/025000/025033.png,Sesame Seeds,/Item/12887,Item,item,0
12888,/i/024000/024453.png,Yak Milk,/Item/12888,Item,item,0
12889,/i/025000/025305.png,Heavens Lemon,/Item/12889,Item,item,0
12890,/i/025000/025109.png,Hollandaise Sauce,/Item/12890,Item,item,0
12891,/i/022000/022642.png,Birch Sap,/Item/12891,Item,item,0
12892,/i/025000/025105.png,Birch Syrup,/Item/12892,Item,item,0
12893,/i/025000/025302.png,Dark Chestnut,/Item/12893,Item,item,0
12894,/i/025000/025056.png,Sour Cream,/Item/12894,Item,item,0
12895,/i/025000/025052.png,Fermented Butter,/Item/12895,Item,item,0
12896,/i/025000/025318.png,Old World Fig,/Item/12896,Item,item,0
12897,/i/025000/025319.png,Cloud Banana,/Item/12897,Item,item,0
12898,/i/025000/025408.png,Morel,/Item/12898,Item,item,0
12899,/i/025000/025401.png,Porcini,/Item/12899,Item,item,0
12900,/i/025000/025222.png,Chysahl Greens,/Item/12900,Item,item,0
12901,/i/022000/022617.png,Abalathian Rock Salt,/Item/12901,Item,item,0
12902,/i/025000/025017.png,Honeydew Almonds,/Item/12902,Item,item,0
12903,/i/025000/025018.png,Dravanian Paprika,/Item/12903,Item,item,0
12904,/i/025000/025306.png,Snurbleberry,/Item/12904,Item,item,0
12905,/i/025000/025054.png,Bouillon Cube,/Item/12905,Item,item,0
12906,/i/027000/027602.png,Oriental Soy Sauce,/Item/12906,Item,item,0
12907,/i/027000/027605.png,Oriental Miso Paste,/Item/12907,Item,item,0
12908,/i/025000/025058.png,Vermicelli,/Item/12908,Item,item,0
12971,/i/025000/025015.png,Highland Oregano,/Item/12971,Item,item,0
12972,/i/025000/025016.png,Furymint,/Item/12972,Item,item,0
12973,/i/025000/025009.png,Clary Sage,/Item/12973,Item,item,0
13595,/i/024000/024057.png,Kingcake,/Item/13595,Item,item,0
13637,/i/020000/020601.png,Max-Potion,/Item/13637,Item,item,0
13638,/i/020000/020621.png,Max-Ether,/Item/13638,Item,item,0
13727,/i/029000/029758.png,Functional Proto-hropken,/Item/13727,Item,item,0
13728,/i/029000/029716.png,Coerthan Clione,/Item/13728,Item,item,0
13729,/i/029000/029310.png,Dravanian Smelt,/Item/13729,Item,item,0
13730,/i/029000/029725.png,Heavens Coral,/Item/13730,Item,item,0
13731,/i/029000/029726.png,Sunsail,/Item/13731,Item,item,0
13732,/i/029000/029280.png,Goblin Bass,/Item/13732,Item,item,0
13733,/i/029000/029724.png,Pterodactyl,/Item/13733,Item,item,0
13734,/i/029000/029727.png,Eurhinosaur,/Item/13734,Item,item,0
13736,/i/029000/029316.png,Gem Marimo,/Item/13736,Item,item,0
13737,/i/029000/029266.png,Crown Trout,/Item/13737,Item,item,0
13738,/i/029000/029302.png,Retribution Staff,/Item/13738,Item,item,0
13739,/i/029000/029238.png,Thief Betta,/Item/13739,Item,item,0
13740,/i/029000/029420.png,Goldsmith Crab,/Item/13740,Item,item,0
13742,/i/024000/024317.png,Steamed Staff,/Item/13742,Item,item,0
13743,/i/024000/024007.png,Sesame Cookie,/Item/13743,Item,item,0
14134,/i/024000/024405.png,Spiced Cider,/Item/14134,Item,item,0
14135,/i/024000/024079.png,Apple Strudel,/Item/14135,Item,item,0
14136,/i/024000/024016.png,Peperoncino,/Item/14136,Item,item,0
14137,/i/024000/024017.png,Boscaiola,/Item/14137,Item,item,0
14138,/i/024000/024355.png,Loaghtan Steak,/Item/14138,Item,item,0
14139,/i/024000/024320.png,Oyster Confit,/Item/14139,Item,item,0
14140,/i/024000/024109.png,Angler Stew,/Item/14140,Item,item,0
14141,/i/024000/024301.png,Sweet Gnomefish,/Item/14141,Item,item,0
14142,/i/025000/025320.png,Golden Apple,/Item/14142,Item,item,0
14143,/i/025000/025006.png,Solstice Garlic,/Item/14143,Item,item,0
14144,/i/025000/025451.png,Mature Olive Oil,/Item/14144,Item,item,0
14145,/i/025000/025159.png,Loaghtan Fillet,/Item/14145,Item,item,0
14176,/i/020000/020701.png,Max-Potion of Strength,/Item/14176,Item,item,0
14177,/i/020000/020702.png,Max-Potion of Dexterity,/Item/14177,Item,item,0
14178,/i/020000/020703.png,Max-Potion of Vitality,/Item/14178,Item,item,0
14179,/i/020000/020704.png,Max-Potion of Intelligence,/Item/14179,Item,item,0
14180,/i/020000/020705.png,Max-Potion of Mind,/Item/14180,Item,item,0
14211,/i/029000/029424.png,Amber Salamander,/Item/14211,Item,item,0
14212,/i/029000/029421.png,Gnomefish,/Item/14212,Item,item,0
14213,/i/029000/029728.png,Fleece Stingray,/Item/14213,Item,item,0
14214,/i/029000/029729.png,Nyctosaur,/Item/14214,Item,item,0
14215,/i/029000/029423.png,Lava Snail,/Item/14215,Item,item,0
14216,/i/029000/029096.png,Priestfish,/Item/14216,Item,item,0
14217,/i/029000/029097.png,Coerthan Oyster,/Item/14217,Item,item,0
14218,/i/029000/029613.png,Oliphant's Trunk,/Item/14218,Item,item,0
14219,/i/029000/029027.png,Mountain Kraken,/Item/14219,Item,item,0
14220,/i/029000/029422.png,Armored Catfish,/Item/14220,Item,item,0
15425,/i/024000/024080.png,Rolanberry Shaved Ice,/Item/15425,Item,item,0
15626,/i/029000/029425.png,Fat Purse,/Item/15626,Item,item,0
15627,/i/029000/029813.png,The Impaler,/Item/15627,Item,item,0
15628,/i/029000/029814.png,La Reale,/Item/15628,Item,item,0
15629,/i/029000/029426.png,Scaleripper,/Item/15629,Item,item,0
15630,/i/029000/029427.png,The Dreamweaver,/Item/15630,Item,item,0
15631,/i/029000/029861.png,Meteortoise,/Item/15631,Item,item,0
15632,/i/029000/029338.png,The Ewer King,/Item/15632,Item,item,0
15633,/i/029000/029428.png,Vidofnir,/Item/15633,Item,item,0
15634,/i/029000/029074.png,The Soul of the Martyr,/Item/15634,Item,item,0
15635,/i/029000/029429.png,Inkfish,/Item/15635,Item,item,0
15636,/i/029000/029065.png,The Second One,/Item/15636,Item,item,0
15637,/i/029000/029086.png,Augmented High Allagan Helmet,/Item/15637,Item,item,0
15638,/i/029000/029430.png,Aphotic Pirarucu,/Item/15638,Item,item,0
15650,/i/024000/024118.png,Heavensegg Soup,/Item/15650,Item,item,0
15651,/i/024000/024018.png,Pasta Ortolano,/Item/15651,Item,item,0
15652,/i/025000/025254.png,Heavensegg,/Item/15652,Item,item,0
16709,/i/024000/024407.png,Heavenly Eggnog,/Item/16709,Item,item,0
16710,/i/024000/024054.png,Flaugnarde,/Item/16710,Item,item,0
16711,/i/024000/024019.png,Spaghetti Carbonara,/Item/16711,Item,item,0
16712,/i/024000/024119.png,Wildwood Scrambled Eggs,/Item/16712,Item,item,0
16713,/i/024000/024020.png,Spaghetti Pescatore,/Item/16713,Item,item,0
16714,/i/024000/024363.png,Loaghtan Cordon Bleu,/Item/16714,Item,item,0
16715,/i/024000/024253.png,Priestly Omelette,/Item/16715,Item,item,0
16716,/i/020000/020701.png,Supramax-Potion of Strength,/Item/16716,Item,item,0
16717,/i/020000/020702.png,Supramax-Potion of Dexterity,/Item/16717,Item,item,0
16718,/i/020000/020703.png,Supramax-Potion of Vitality,/Item/16718,Item,item,0
16719,/i/020000/020704.png,Supramax-Potion of Intelligence,/Item/16719,Item,item,0
16720,/i/020000/020705.png,Supramax-Potion of Mind,/Item/16720,Item,item,0
16722,/i/025000/025405.png,Brown Mushroom,/Item/16722,Item,item,0
16723,/i/025000/025002.png,Noble Sage,/Item/16723,Item,item,0
16734,/i/024000/024453.png,Sweet Cream Milk,/Item/16734,Item,item,0
16735,/i/024000/024458.png,Stone Cheese,/Item/16735,Item,item,0
16742,/i/029000/029730.png,Dimorphodon,/Item/16742,Item,item,0
16743,/i/029000/029731.png,Basking Shark,/Item/16743,Item,item,0
16744,/i/029000/029759.png,Allagan Bladeshark,/Item/16744,Item,item,0
16745,/i/029000/029661.png,Hailfinder,/Item/16745,Item,item,0
16746,/i/029000/029815.png,Flarefish,/Item/16746,Item,item,0
16747,/i/029000/029432.png,Twin-tongued Carp,/Item/16747,Item,item,0
16748,/i/029000/029433.png,Madam Butterfly,/Item/16748,Item,item,0
16749,/i/029000/029434.png,Moggle Mogpom,/Item/16749,Item,item,0
16750,/i/029000/029732.png,Cirrostratus,/Item/16750,Item,item,0
16751,/i/029000/029862.png,Hraesvelgr's Tear,/Item/16751,Item,item,0
16752,/i/029000/029760.png,Aetherochemical Compound #666,/Item/16752,Item,item,0
16753,/i/029000/029761.png,Hundred-eyed Axolotl,/Item/16753,Item,item,0
16754,/i/029000/029330.png,Bobgoblin Bass,/Item/16754,Item,item,0
16756,/i/029000/029367.png,Merciless,/Item/16756,Item,item,0
16911,/i/020000/020623.png,Watered Cordial,/Item/16911,Item,item,0
17577,/i/029000/029098.png,Bishopfish,/Item/17577,Item,item,0
17578,/i/029000/029816.png,Captain Nemo,/Item/17578,Item,item,0
17579,/i/029000/029436.png,Paikiller,/Item/17579,Item,item,0
17580,/i/029000/029611.png,Ceti,/Item/17580,Item,item,0
17581,/i/029000/029735.png,Crystal Pigeon,/Item/17581,Item,item,0
17582,/i/029000/029437.png,Thunderscale,/Item/17582,Item,item,0
17583,/i/029000/029864.png,Riddle,/Item/17583,Item,item,0
17584,/i/029000/029865.png,The Lord of Lords,/Item/17584,Item,item,0
17585,/i/029000/029438.png,The Speaker,/Item/17585,Item,item,0
17586,/i/029000/029439.png,Thousand Fin,/Item/17586,Item,item,0
17587,/i/029000/029736.png,Bloodchaser,/Item/17587,Item,item,0
17588,/i/029000/029863.png,Problematicus,/Item/17588,Item,item,0
17589,/i/029000/029762.png,Opabinia,/Item/17589,Item,item,0
17590,/i/029000/029435.png,Armor Fish,/Item/17590,Item,item,0
17591,/i/029000/029662.png,Sea Butterfly,/Item/17591,Item,item,0
17592,/i/029000/029734.png,Charibenet,/Item/17592,Item,item,0
17593,/i/029000/029733.png,Raimdellopterus,/Item/17593,Item,item,0
17594,/i/029000/029729.png,Peteinosaur,/Item/17594,Item,item,0
17689,/i/025000/025009.png,Crownbrush,/Item/17689,Item,item,0
19807,/i/024000/024412.png,Doman Tea,/Item/19807,Item,item,0
19808,/i/024000/024401.png,Loquat Juice,/Item/19808,Item,item,0
19809,/i/024000/024406.png,Buckwheat Tea,/Item/19809,Item,item,0
19810,/i/024000/024410.png,Steppe Tea,/Item/19810,Item,item,0
19811,/i/024000/024083.png,Baklava,/Item/19811,Item,item,0
19812,/i/024000/024082.png,Jellied Compote,/Item/19812,Item,item,0
19813,/i/024000/024075.png,Persimmon Pudding,/Item/19813,Item,item,0
19814,/i/024000/024021.png,Chirashi-zushi,/Item/19814,Item,item,0
19815,/i/021000/021005.png,Persimmon Leaf Sushi,/Item/19815,Item,item,0
19816,/i/024000/024022.png,Popoto Soba,/Item/19816,Item,item,0
19817,/i/024000/024351.png,Shorlog,/Item/19817,Item,item,0
19818,/i/024000/024361.png,Pork Kakuni,/Item/19818,Item,item,0
19819,/i/024000/024353.png,Jerked Jhammel,/Item/19819,Item,item,0
19820,/i/024000/024256.png,Egg Foo Young,/Item/19820,Item,item,0
19821,/i/024000/024322.png,Onigara-yaki,/Item/19821,Item,item,0
19822,/i/029000/029112.png,Grilled Turban,/Item/19822,Item,item,0
19823,/i/024000/024321.png,Boiled Amberjack Head,/Item/19823,Item,item,0
19824,/i/024000/024317.png,Steamed Grouper,/Item/19824,Item,item,0
19825,/i/024000/024313.png,Sweet and Sour Frogs' Legs,/Item/19825,Item,item,0
19826,/i/024000/024323.png,Tempura Platter,/Item/19826,Item,item,0
19827,/i/024000/024312.png,Stewed River Bream,/Item/19827,Item,item,0
19828,/i/024000/024301.png,Charred Charr,/Item/19828,Item,item,0
19829,/i/024000/024161.png,Miso Dengaku,/Item/19829,Item,item,0
19830,/i/024000/024112.png,Jhammel Moussaka,/Item/19830,Item,item,0
19831,/i/024000/024160.png,Gameni,/Item/19831,Item,item,0
19832,/i/024000/024151.png,Steppe Salad,/Item/19832,Item,item,0
19833,/i/024000/024308.png,Crab Croquette,/Item/19833,Item,item,0
19834,/i/024000/024120.png,Miso Soup with Tofu,/Item/19834,Item,item,0
19835,/i/024000/024113.png,Fish Stew,/Item/19835,Item,item,0
19836,/i/024000/024120.png,Pork Stew,/Item/19836,Item,item,0
19837,/i/024000/024107.png,Warrior's Stew,/Item/19837,Item,item,0
19838,/i/024000/024106.png,Kasha,/Item/19838,Item,item,0
19839,/i/024000/024354.png,Nomad Meat Pie,/Item/19839,Item,item,0
19840,/i/026000/026109.png,Tea Brick,/Item/19840,Item,item,0
19841,/i/025000/025351.png,Gyr Abanian Flour,/Item/19841,Item,item,0
19842,/i/025000/025059.png,Firm Tofu,/Item/19842,Item,item,0
19843,/i/025000/025451.png,Rice Vinegar,/Item/19843,Item,item,0
19844,/i/025000/025103.png,Beet Sugar,/Item/19844,Item,item,0
19845,/i/025000/025106.png,Cooking Sake,/Item/19845,Item,item,0
19846,/i/025000/025452.png,Cottonseed Oil,/Item/19846,Item,item,0
19848,/i/025000/025104.png,Algae Salt,/Item/19848,Item,item,0
19849,/i/025000/025358.png,Koshu Sticky Rice,/Item/19849,Item,item,0
19850,/i/025000/025356.png,Buckwheat Kernels,/Item/19850,Item,item,0
19851,/i/025000/025317.png,Loquat,/Item/19851,Item,item,0
19852,/i/025000/025311.png,Othardian Plum,/Item/19852,Item,item,0
19853,/i/025000/025005.png,Kudzu Root,/Item/19853,Item,item,0
19854,/i/025000/025205.png,Doman Eggplant,/Item/19854,Item,item,0
19855,/i/025000/025215.png,Daikon Radish,/Item/19855,Item,item,0
19856,/i/025000/025223.png,Sugar Beet,/Item/19856,Item,item,0
19857,/i/025000/025012.png,Jhammel Ginger,/Item/19857,Item,item,0
19858,/i/025000/025207.png,Gyr Abanian Carrot,/Item/19858,Item,item,0
19859,/i/025000/025035.png,Green Leek,/Item/19859,Item,item,0
19860,/i/025000/025229.png,Bamboo Shoot,/Item/19860,Item,item,0
19861,/i/025000/025227.png,Mountain Popoto,/Item/19861,Item,item,0
19862,/i/025000/025228.png,Soybeans,/Item/19862,Item,item,0
19863,/i/025000/025401.png,Shiitake Mushroom,/Item/19863,Item,item,0
19864,/i/025000/025354.png,Cumin Seeds,/Item/19864,Item,item,0
19865,/i/025000/025226.png,Lotus Root,/Item/19865,Item,item,0
19866,/i/025000/025208.png,Sun Cabbage,/Item/19866,Item,item,0
19867,/i/025000/025034.png,Fennel,/Item/19867,Item,item,0
19868,/i/025000/025357.png,Gyr Abanian Wheat,/Item/19868,Item,item,0
19869,/i/025000/025321.png,Persimmon,/Item/19869,Item,item,0
19873,/i/025000/025159.png,Dzo Chuck,/Item/19873,Item,item,0
19874,/i/025000/025151.png,Hornbill Tenderloin,/Item/19874,Item,item,0
19875,/i/025000/025152.png,Jhammel Haunch,/Item/19875,Item,item,0
19876,/i/024000/024362.png,Koshu Pork,/Item/19876,Item,item,0
19877,/i/025000/025251.png,Gagana Egg,/Item/19877,Item,item,0
19878,/i/024000/024453.png,Steppe Milk,/Item/19878,Item,item,0
19879,/i/025000/025224.png,Ama Nori,/Item/19879,Item,item,0
19880,/i/025000/025217.png,Ruby Tide Kelp,/Item/19880,Item,item,0
19881,/i/025000/025225.png,Gem Algae,/Item/19881,Item,item,0
19882,/i/024000/024413.png,Competent Craftsman's Tea,/Item/19882,Item,item,0
19883,/i/024000/024412.png,Commanding Craftsman's Tea,/Item/19883,Item,item,0
19884,/i/024000/024411.png,Cunning Craftsman's Tea,/Item/19884,Item,item,0
19885,/i/020000/020643.png,Potent Spiritbond Potion,/Item/19885,Item,item,0
19886,/i/020000/020701.png,Infusion of Strength,/Item/19886,Item,item,0
19887,/i/020000/020702.png,Infusion of Dexterity,/Item/19887,Item,item,0
19888,/i/020000/020703.png,Infusion of Vitality,/Item/19888,Item,item,0
19889,/i/020000/020704.png,Infusion of Intelligence,/Item/19889,Item,item,0
19890,/i/020000/020705.png,Infusion of Mind,/Item/19890,Item,item,0
20018,/i/029000/029115.png,Liopleurodon,/Item/20018,Item,item,0
20019,/i/029000/029103.png,Ala Mhigan Ribbon,/Item/20019,Item,item,0
20020,/i/029000/029445.png,Yanxian Barramundi,/Item/20020,Item,item,0
20021,/i/029000/029446.png,Seraphim,/Item/20021,Item,item,0
20022,/i/029000/029128.png,Blackfin Snake Eel,/Item/20022,Item,item,0
20023,/i/029000/029485.png,Tail Mountains Minnow,/Item/20023,Item,item,0
20024,/i/029000/029447.png,Sweatfish,/Item/20024,Item,item,0
20025,/i/029000/029901.png,Rock Saltfish,/Item/20025,Item,item,0
20026,/i/029000/029453.png,Comet Minnow,/Item/20026,Item,item,0
20027,/i/029000/029454.png,Doman Grass Carp,/Item/20027,Item,item,0
20028,/i/029000/029461.png,Samurai Fish,/Item/20028,Item,item,0
20029,/i/029000/029463.png,Golden Cichlid,/Item/20029,Item,item,0
20030,/i/029000/029464.png,Hak Bitterling,/Item/20030,Item,item,0
20031,/i/029000/029472.png,Yat Goby,/Item/20031,Item,item,0
20032,/i/029000/029474.png,Ruby Meagre,/Item/20032,Item,item,0
20033,/i/029000/029479.png,Greenstream Loach,/Item/20033,Item,item,0
20034,/i/029000/029121.png,Tawny Wench Shark,/Item/20034,Item,item,0
20035,/i/029000/029906.png,Whitehorse,/Item/20035,Item,item,0
20036,/i/029000/029483.png,Killifish,/Item/20036,Item,item,0
20037,/i/029000/029126.png,Coeurl Snake Eel,/Item/20037,Item,item,0
20038,/i/029000/029133.png,Zekki Grouper,/Item/20038,Item,item,0
20039,/i/029000/029909.png,Saltshield Snapper,/Item/20039,Item,item,0
20040,/i/029000/029922.png,Sculptor,/Item/20040,Item,item,0
20041,/i/029000/029923.png,Pearl-eye,/Item/20041,Item,item,0
20042,/i/029000/029465.png,Abalathian Bitterling,/Item/20042,Item,item,0
20043,/i/029000/029466.png,Steelshark,/Item/20043,Item,item,0
20044,/i/029000/029468.png,Tao Bitterling,/Item/20044,Item,item,0
20045,/i/029000/029492.png,Idle Goby,/Item/20045,Item,item,0
20046,/i/029000/029495.png,River Barramundi,/Item/20046,Item,item,0
20047,/i/029000/029496.png,Mirage Chub,/Item/20047,Item,item,0
20048,/i/029000/029139.png,Harutsuge,/Item/20048,Item,item,0
20049,/i/029000/029497.png,Steelhead Trout,/Item/20049,Item,item,0
20050,/i/029000/029498.png,Heather Charr,/Item/20050,Item,item,0
20051,/i/029000/029455.png,Silken Koi,/Item/20051,Item,item,0
20052,/i/029000/029458.png,Yellow Prismfish,/Item/20052,Item,item,0
20053,/i/029000/029459.png,Blue Prismfish,/Item/20053,Item,item,0
20054,/i/029000/029123.png,Hanatatsu,/Item/20054,Item,item,0
20055,/i/029000/029235.png,Broken Crab,/Item/20055,Item,item,0
20056,/i/029000/029204.png,Gyr Abanian Trout,/Item/20056,Item,item,0
20057,/i/029000/029292.png,Bloodsipper,/Item/20057,Item,item,0
20058,/i/029000/029212.png,Miounnefish,/Item/20058,Item,item,0
20059,/i/029000/029216.png,Monk Betta,/Item/20059,Item,item,0
20060,/i/029000/029249.png,Electric Catfish,/Item/20060,Item,item,0
20061,/i/029000/029224.png,Pagan Pirarucu,/Item/20061,Item,item,0
20062,/i/029000/029286.png,Temple Carp,/Item/20062,Item,item,0
20063,/i/029000/029312.png,Gilfish,/Item/20063,Item,item,0
20064,/i/029000/029233.png,Balloon Frog,/Item/20064,Item,item,0
20065,/i/029000/029316.png,Lantern Marimo,/Item/20065,Item,item,0
20066,/i/029000/029215.png,Death Loach,/Item/20066,Item,item,0
20067,/i/029000/029294.png,Grymm Crab,/Item/20067,Item,item,0
20068,/i/029000/029404.png,Enid Shrimp,/Item/20068,Item,item,0
20069,/i/029000/029209.png,Invisible Crayfish,/Item/20069,Item,item,0
20070,/i/029000/029270.png,Rapids Jumper,/Item/20070,Item,item,0
20071,/i/029000/029424.png,Abalathian Salamander,/Item/20071,Item,item,0
20072,/i/029000/029402.png,Adamantite Bichir,/Item/20072,Item,item,0
20073,/i/029000/029400.png,Meditator,/Item/20073,Item,item,0
20074,/i/029000/029287.png,Deemster,/Item/20074,Item,item,0
20075,/i/029000/029243.png,Stonytongue,/Item/20075,Item,item,0
20076,/i/029000/029303.png,Bull's Bite,/Item/20076,Item,item,0
20077,/i/029000/029301.png,Peeping Pisces,/Item/20077,Item,item,0
20078,/i/029000/029278.png,Scimitarfish,/Item/20078,Item,item,0
20079,/i/029000/029268.png,Gigant Bass,/Item/20079,Item,item,0
20080,/i/029000/029206.png,Nhaama's Boon,/Item/20080,Item,item,0
20081,/i/029000/029246.png,Cave Killifish,/Item/20081,Item,item,0
20082,/i/029000/029289.png,Bone Melter,/Item/20082,Item,item,0
20083,/i/029000/029417.png,Fallen Leaf,/Item/20083,Item,item,0
20084,/i/029000/029718.png,Falling Star,/Item/20084,Item,item,0
20085,/i/029000/029397.png,Capsized Squeaker,/Item/20085,Item,item,0
20086,/i/029000/029293.png,Nirvana Crab,/Item/20086,Item,item,0
20087,/i/029000/029407.png,Velodyna Grass Carp,/Item/20087,Item,item,0
20088,/i/029000/029210.png,Black Velodyna Carp,/Item/20088,Item,item,0
20089,/i/029000/029205.png,Rhalgr's Bolt,/Item/20089,Item,item,0
20090,/i/029000/029260.png,Highland Perch,/Item/20090,Item,item,0
20091,/i/029000/029251.png,Gravel Gudgeon,/Item/20091,Item,item,0
20092,/i/029000/029034.png,Grinning Anchovy,/Item/20092,Item,item,0
20093,/i/029000/029044.png,Glass Herring,/Item/20093,Item,item,0
20094,/i/029000/029005.png,Hellyfish,/Item/20094,Item,item,0
20095,/i/029000/029060.png,Ruby Coral,/Item/20095,Item,item,0
20096,/i/029000/029061.png,Sapphire Coral,/Item/20096,Item,item,0
20097,/i/029000/029062.png,Bone Coral,/Item/20097,Item,item,0
20098,/i/029000/029016.png,Butterfly Fish,/Item/20098,Item,item,0
20099,/i/029000/029021.png,Dafu,/Item/20099,Item,item,0
20100,/i/029000/029022.png,Swordfish,/Item/20100,Item,item,0
20101,/i/029000/029053.png,Leaf Tatsunoko,/Item/20101,Item,item,0
20102,/i/029000/029052.png,Glass Flounder,/Item/20102,Item,item,0
20103,/i/029000/029024.png,Zekki Gator,/Item/20103,Item,item,0
20104,/i/029000/029027.png,Daio Squid,/Item/20104,Item,item,0
20105,/i/029000/029023.png,Koromo Octopus,/Item/20105,Item,item,0
20106,/i/029000/029042.png,Gliding Fish,/Item/20106,Item,item,0
20107,/i/029000/029046.png,Globefish,/Item/20107,Item,item,0
20108,/i/029000/029047.png,Fan Clam,/Item/20108,Item,item,0
20109,/i/029000/029019.png,Blockhead,/Item/20109,Item,item,0
20110,/i/029000/029018.png,Glass Tuna,/Item/20110,Item,item,0
20111,/i/029000/029208.png,Doman Crayfish,/Item/20111,Item,item,0
20112,/i/029000/029008.png,Ruby Shrimp,/Item/20112,Item,item,0
20113,/i/029000/029007.png,Striped Fugu,/Item/20113,Item,item,0
20114,/i/029000/029302.png,Raitonfish,/Item/20114,Item,item,0
20115,/i/029000/029403.png,Blank Oscar,/Item/20115,Item,item,0
20116,/i/029000/029243.png,Dragonfish,/Item/20116,Item,item,0
20117,/i/029000/029282.png,Lordly Salmon,/Item/20117,Item,item,0
